timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,curriculum_stage,kill_streak,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
4268563,2854,573.3483279210483,1815,30,4,False,0,pistol,4,4,,,,,,,514.6706417889349,8038.841156721115
4270277,2855,673.9766802717668,1714,27,3,False,0,pistol,4,1,,,,,,,508.4408278780014,8042.21266579628
4271225,2856,241.2623243338469,948,15,2,False,0,pistol,4,2,,,,,,,908.9527548957192,8043.2559361457825
4273015,2857,1558.7976090529419,1790,26,3,False,0,pistol,4,3,,,,,,,505.8370291796346,8046.79495716095
4274316,2858,341.74893972456675,1301,18,2,False,0,pistol,4,1,,,,,,,433.66911367631525,8049.79527258873
4274601,2859,54.765000000000086,285,3,1,True,47,pistol,4,1,,,,,,,855.8308752355479,8050.128699302673
4276192,2860,1454.6205513903756,1591,24,3,False,0,pistol,4,3,,,,,,,901.3259150504681,8051.894219875336
4278247,2861,2022.44695082399,2055,32,4,True,50,pistol,4,1,,,,,,,529.6105863932522,8055.774792909622
4279711,2862,1729.3200000000238,1464,22,3,False,0,pistol,4,3,,,,,,,466.9187120580992,8058.910570383072
4280064,2863,40.45166385992845,353,5,1,False,0,pistol,4,1,,,,,,,898.2387041390502,8059.30393075943
4281918,2864,1707.0235061114893,1854,30,4,True,50,machinegun,4,1,,,,,,,515.9046879536252,8062.8979732990265
4282654,2865,302.2660466808971,736,12,2,False,0,pistol,4,2,,,,,,,297.22821128665214,8065.374598741531
4283678,2866,631.8065976402144,1024,17,1,True,31,pistol,4,9,,,,,,,906.0972892189635,8066.505207300186
4284533,2867,199.12650367835698,855,13,2,False,0,pistol,4,3,,,,,,,342.2271557811963,8069.003854036331
4285225,2868,138.99834067988368,692,10,1,False,0,pistol,4,1,,,,,,,879.200341204296,8069.791301250458
4286579,2869,510.8846206789221,1354,22,3,False,0,pistol,4,1,,,,,,,439.3461491389676,8072.873430490494
4288512,2870,2726.7796475607547,1933,34,4,False,0,pistol,4,2,,,,,,,875.3871319136329,8075.082094192505
4291035,2871,2623.4403911741324,2523,42,5,True,9,pistol,4,2,,,,,,,433.7181911662345,8080.899583101273
4291358,2872,32.91713142017005,323,4,1,False,0,pistol,4,2,,,,,,,842.5649555320605,8081.283403873444
4292881,2873,1572.2782476783502,1523,25,3,False,0,pistol,4,4,,,,,,,473.7996397359686,8084.498274564743
4293646,2874,145.9550000000001,765,10,2,False,0,pistol,4,2,,,,,,,847.7957918856191,8085.401042222977
4294336,2875,120.67882888048985,690,9,1,False,0,pistol,4,1,,,,,,,917.1209939906889,8086.153650999069
4295348,2876,279.7850193005185,1012,15,2,False,0,pistol,4,1,,,,,,,385.02970770516475,8088.782324552536
4296930,2877,660.5384251935504,1582,26,3,False,0,pistol,4,3,,,,,,,488.13169646535385,8092.023626565933
4298336,2878,1589.1227717213667,1406,24,3,False,0,pistol,4,1,,,,,,,923.9789790246189,8093.545635938644
4298647,2879,14.38000000000013,311,4,1,False,0,pistol,4,2,,,,,,,866.1061029796479,8093.905032157898
4298978,2880,51.465000000000096,331,4,1,False,0,pistol,4,2,,,,,,,171.02336058657082,8095.840830087662
4301100,2881,1878.8276802782234,2122,36,4,False,0,pistol,4,1,,,,,,,549.016104481615,8099.706285238266
4301906,2882,344.9516731488269,806,12,2,False,0,pistol,4,1,,,,,,,713.7344693601277,8100.83592748642
4303668,2883,1786.1006248075478,1762,29,3,False,0,pistol,4,1,,,,,,,496.41164754142903,8104.38565993309
4304863,2884,1507.2147576692532,1195,20,2,False,0,pistol,4,4,,,,,,,876.3907104068783,8105.749646425247
4306706,2885,1633.865689220338,1843,29,3,False,0,pistol,4,3,,,,,,,520.4355976201394,8109.291442394257
4307730,2886,229.18500047026973,1024,15,2,False,0,pistol,4,1,,,,,,,378.3816450643901,8111.998232841492
4308314,2887,186.80749730811795,584,8,1,False,0,pistol,4,2,,,,,,,906.2041846774922,8112.643041133881
4308683,2888,57.72500000000013,369,4,1,False,0,pistol,4,2,,,,,,,888.8569562887694,8113.05855679512
4309414,2889,254.71103310199018,731,10,2,False,0,pistol,4,3,,,,,,,305.7216155391695,8115.450027704239
4311003,2890,1624.0325715445595,1589,27,3,False,0,pistol,4,4,,,,,,,895.2886640231932,8117.2252333164215
4311361,2891,54.840000000000074,358,4,1,False,0,pistol,4,1,,,,,,,184.7545733055899,8119.1633088588715
4313054,2892,535.1733346529508,1693,28,3,False,0,pistol,4,2,,,,,,,883.4661885809339,8121.080069065094
4313625,2893,129.8450000000006,571,7,1,False,0,pistol,4,1,,,,,,,265.40803072461637,8123.231810569763
4314238,2894,136.31813444523306,613,9,1,False,0,pistol,4,2,,,,,,,872.5322908182658,8123.934784173965
4316426,2895,1820.872888020461,2188,37,4,False,0,pistol,4,2,,,,,,,538.1855724321742,8128.000618457794
4317229,2896,366.2562420341794,803,12,2,False,0,pistol,4,2,,,,,,,325.45959573168074,8130.468287229538
4318307,2897,354.3137862314561,1078,17,2,False,0,pistol,4,1,,,,,,,889.5256388893097,8131.680495500565
4319828,2898,1476.3765225558395,1521,24,3,False,0,pistol,4,2,,,,,,,468.79459403810137,8134.925405740738
4320527,2899,300.8277525925335,699,10,2,False,0,pistol,4,1,,,,,,,880.0335273909383,8135.720173835754
4321025,2900,92.82000000000069,498,6,1,False,0,pistol,4,1,,,,,,,875.5315053093232,8136.289339542389
4321511,2901,129.47500000000076,486,6,1,False,0,pistol,4,2,,,,,,,234.1538788828516,8138.365306377411
4322012,2902,68.32000000000052,501,6,1,False,0,pistol,4,1,,,,,,,883.2986562285622,8138.932907819748
4322418,2903,53.675696482510226,406,5,1,False,0,pistol,4,3,,,,,,,888.9136443953761,8139.389984846115
4322976,2904,106.42000000000064,558,7,1,True,50,pistol,4,1,,,,,,,890.7462926510685,8140.016796112061
4323679,2905,162.14688222831765,703,10,2,False,0,pistol,4,1,,,,,,,296.2442761957944,8142.39022731781
4323912,2906,-25.860000000000042,233,2,1,False,0,pistol,4,1,,,,,,,891.2112365227114,8142.652052640915
4324513,2907,157.0836139626565,601,8,1,False,0,pistol,4,1,,,,,,,896.2611839019935,8143.322993993759
4324997,2908,57.3368255243103,484,6,1,False,0,pistol,4,1,,,,,,,912.8827667584626,8143.853529930115
4326024,2909,1318.289811868541,1027,17,2,False,0,pistol,4,3,,,,,,,382.12797496356853,8146.54142665863
4326311,2910,-3.9222560849110053,287,3,1,False,0,pistol,4,1,,,,,,,881.5370207904623,8146.867425441742
4329187,2911,5403.41157743614,2876,52,3,True,12,machinegun,4,5,,,,,,,611.1467233748574,8151.573768615723
4329548,2912,44.176033981419856,361,4,1,False,0,pistol,4,1,,,,,,,187.78353912323087,8153.496530532837
4329945,2913,82.70000000000027,397,6,1,False,0,pistol,4,1,,,,,,,875.5252387907926,8153.950207233429
4332146,2914,2783.326554120745,2201,39,4,False,0,pistol,4,1,,,,,,,557.3784520446247,8157.899430990219
4334446,2915,1786.7634191475552,2300,41,5,True,47,machinegun,4,2,,,,,,,565.3306354389771,8161.968197584152
4334951,2916,67.58541269541114,505,7,1,False,0,pistol,4,2,,,,,,,885.326966707294,8162.538979768753
4336814,2917,2869.737570769398,1863,33,4,True,48,machinegun,4,1,,,,,,,514.561157633945,8166.159962892532
4338476,2918,591.5149570272877,1662,25,3,False,0,pistol,4,1,,,,,,,482.27110897196815,8169.606573581696
4340456,2919,3044.0631348189618,1980,34,4,False,0,pistol,4,1,,,,,,,514.1396175081762,8173.457945823669
4342207,2920,1563.587214866237,1751,28,3,False,0,pistol,4,2,,,,,,,494.3881740392006,8177.000141382217
4342569,2921,43.34147884864961,362,5,1,False,0,pistol,4,4,,,,,,,884.1446366846484,8177.409957885742
4344601,2922,1977.683624197043,2032,36,4,False,0,pistol,4,3,,,,,,,528.616502872624,8181.254343032837
4346269,2923,500.8999999999998,1668,26,3,False,0,pistol,4,4,,,,,,,481.38337218313694,8184.719738960266
4347321,2924,354.14753995211345,1052,17,2,True,50,pistol,4,3,,,,,,,883.3612126956023,8185.911000728607
4348722,2925,1702.205000000007,1401,24,2,True,35,machinegun,4,1,,,,,,,453.6217246722617,8188.999810218811
4349847,2926,338.21204041280623,1125,18,2,False,0,pistol,4,3,,,,,,,915.9961431267269,8190.228398561478
4351041,2927,321.8999999999992,1194,18,2,False,0,pistol,4,1,,,,,,,410.03795521038563,8193.14074921608
4351900,2928,230.79773590412557,859,13,2,False,0,pistol,4,2,,,,,,,871.0330495815041,8194.127308130264
4353783,2929,520.0800000000048,1883,30,4,False,0,pistol,4,1,,,,,,,477.1648364886949,8198.073947429657
4355164,2930,472.8109141775157,1381,23,3,False,0,pistol,4,2,,,,,,,446.52747180571254,8201.167061328888
4357549,2931,1048.428806413984,2385,40,5,False,0,pistol,4,5,,,,,,,577.9373351960443,8205.29418373108
4358738,2932,391.1427162670102,1189,20,2,False,0,pistol,4,4,,,,,,,410.7598435414733,8208.18922996521
4360041,2933,421.3931230781832,1303,22,3,False,0,pistol,4,4,,,,,,,914.6303812068577,8209.614206790924
4361613,2934,1849.4948740154107,1572,27,3,True,26,machinegun,4,1,,,,,,,485.1667974975828,8212.854660987854
4362573,2935,259.5846687582256,960,15,1,False,0,pistol,4,1,,,,,,,367.0155016678952,8215.470757246017
4364148,2936,1723.7691173602661,1575,27,3,True,20,pistol,4,1,,,,,,,888.3605905272611,8217.24407529831
4365672,2937,470.02784867641583,1524,27,3,False,0,pistol,4,2,,,,,,,474.41518183374075,8220.456718206406
4366693,2938,337.7888000756575,1021,17,2,False,0,pistol,4,1,,,,,,,364.5256904554085,8223.257935285568
4368009,2939,490.7265402850327,1316,21,3,False,0,pistol,4,1,,,,,,,912.4854815280388,8224.700610399246
4370132,2940,1287.4596881146922,2123,36,4,True,12,pistol,4,1,,,,,,,541.9392194779288,8228.618434429169
4371721,2941,483.627297858105,1589,23,3,False,0,pistol,4,3,,,,,,,473.2805532385752,8231.976308345795
4372444,2942,442.5456979920925,723,12,2,True,39,pistol,4,2,,,,,,,889.7965447811689,8232.789321660995
4373067,2943,329.8479971870825,623,11,1,False,0,pistol,4,7,,,,,,,290.84229767797103,8234.931739330292
4374984,2944,734.9035048280246,1917,30,4,True,48,machinegun,4,1,,,,,,,521.0720044752484,8238.611039876938
4377325,2945,1456.293468845385,2341,37,4,False,0,pistol,4,3,,,,,,,568.8419504402633,8242.726788520813
4378541,2946,308.1063530093627,1216,19,2,False,0,pistol,4,2,,,,,,,900.9521076025326,8244.076892852783
4379420,2947,350.1600000000003,879,14,2,False,0,pistol,4,3,,,,,,,340.3541946368359,8246.659868001938
4380413,2948,295.0570078603698,993,15,2,False,0,pistol,4,1,,,,,,,874.9167078572781,8247.795240402222
4382428,2949,717.9144813419439,2015,35,4,False,0,pistol,4,2,,,,,,,544.9961637892399,8251.492864131927
4384527,2950,850.2849476713327,2099,38,4,False,0,pistol,4,1,,,,,,,538.0936987830885,8255.393948793411
4384830,2951,37.51499999999998,303,4,1,True,50,pistol,4,2,,,,,,,160.2719207434226,8257.284830093384
4386951,2952,932.3949534911987,2121,37,4,False,0,pistol,4,6,,,,,,,553.3989779175855,8261.117859363556
4388785,2953,665.4159194620662,1834,31,3,False,0,pistol,4,3,,,,,,,883.8877987494229,8263.193194627762
4391402,2954,1971.115378755324,2617,49,5,False,0,pistol,4,5,,,,,,,439.0423742036765,8269.154268026352
4393530,2955,829.6204459767556,2128,38,4,False,0,pistol,4,1,,,,,,,542.8703724912751,8273.074610233307
4393897,2956,73.76500000000009,367,5,1,False,0,pistol,4,3,,,,,,,886.8604930390555,8273.488815069199
4395927,2957,981.9623052721644,2030,36,4,False,0,pistol,4,12,,,,,,,531.086297030286,8277.311613559723
4397793,2958,935.1360718375371,1866,33,4,True,50,pistol,4,6,,,,,,,520.8702772955935,8280.894509792328
4401297,2959,1580.3735468060884,3504,61,7,False,0,pistol,4,5,,,,,,,495.81177449803704,8287.962126016617
4403037,2960,643.4235317164434,1740,29,2,False,0,pistol,4,3,,,,,,,789.6798989637552,8290.165896654129
4405917,2961,1699.3250000000019,2880,52,6,False,0,pistol,4,3,,,,,,,451.40314359753074,8296.546462535858
4406241,2962,17.00560420902866,324,4,1,False,0,pistol,4,1,,,,,,,857.4613599451812,8296.924677371979
4407212,2963,642.8724406943039,971,16,1,True,79,machinegun,4,5,,,,,,,914.5242614498845,8297.986754894257
4409135,2964,869.0889925822994,1923,33,4,False,0,pistol,4,1,,,,,,,530.7052768931023,8301.61063337326
4409442,2965,20.538403564164057,307,3,1,False,0,pistol,4,3,,,,,,,161.65616491686325,8303.510052919388
4410564,2966,464.4541764708539,1122,18,2,False,0,pistol,4,7,,,,,,,843.1295000337717,8304.841121435165
4412604,2967,746.3707049039049,2040,35,4,False,0,pistol,4,2,,,,,,,538.4040163809506,8308.630370855331
4414375,2968,680.7597094775305,1771,30,4,False,0,pistol,4,3,,,,,,,514.7027511166449,8312.071564435959
4418198,2969,4335.189987282023,3823,79,8,False,0,pistol,4,7,,,,,,,513.8598408923793,8319.511739969254
4420381,2970,864.1986976342856,2183,39,4,False,0,pistol,4,6,,,,,,,542.9779901602734,8323.532500267029
4421707,2971,392.3493447137441,1326,20,3,False,0,pistol,4,1,,,,,,,433.06131515720455,8326.594780921936
4425447,2972,2552.2385094157485,3740,68,7,False,0,pistol,4,2,,,,,,,667.3332169685691,8332.199434041977
4425773,2973,24.90559591317961,326,4,1,False,0,pistol,4,1,,,,,,,174.40585244375418,8334.06903386116
4428994,2974,3184.5741889146575,3221,66,7,False,0,pistol,4,6,,,,,,,627.3372774129982,8339.203723430634
4431594,2975,1819.3154399190587,2600,45,5,True,45,machinegun,4,2,,,,,,,586.3104255464084,8343.638650417328
4433552,2976,1395.7319698112224,1958,34,4,False,0,pistol,4,2,,,,,,,530.2946773311306,8347.33129620552
4434175,2977,117.37500000000092,623,9,1,False,0,pistol,4,2,,,,,,,268.9855370360992,8349.647854566574
4435308,2978,329.2651751658648,1133,17,2,False,0,pistol,4,2,,,,,,,906.4461618662297,8350.89822936058
4435638,2979,41.1650000000001,330,4,1,False,0,pistol,4,1,,,,,,,797.1642770135431,8351.312606573105
4438934,2980,5306.539040455521,3296,59,6,True,13,pistol,4,1,,,,,,,491.77964582355736,8358.015147447586
4440417,2981,522.7939053518965,1483,23,3,False,0,pistol,4,1,,,,,,,469.05361573387364,8361.177235603333
4441256,2982,240.9619168909893,839,12,2,False,0,pistol,4,1,,,,,,,886.4182483684233,8362.124207019806
4441666,2983,32.27669347556218,410,5,1,False,0,pistol,4,1,,,,,,,884.4623863025605,8362.588159322739
4444085,2984,3604.0002332727922,2419,43,5,False,0,pistol,4,2,,,,,,,561.5182376267564,8366.896518468857
4446375,2985,2578.888427093216,2290,40,5,False,0,pistol,4,1,,,,,,,405.1106923097071,8372.549679279327
4446920,2986,107.61540945378616,545,8,1,False,0,pistol,4,2,,,,,,,791.6853589362532,8373.238497018814
4447728,2987,192.51000000000107,808,12,2,False,0,pistol,4,1,,,,,,,877.2504977733508,8374.15997672081
4448754,2988,377.7827723905498,1026,16,2,False,0,pistol,4,1,,,,,,,378.30207001059915,8376.872453689575
4449317,2989,186.81157986531406,563,9,1,False,0,pistol,4,3,,,,,,,899.4474525992789,8377.498802900314
4450590,2990,306.0853417603265,1273,16,1,False,0,pistol,4,1,,,,,,,429.6018048694141,8380.462383031845
4452083,2991,1539.1844252305712,1493,25,3,True,1,pistol,4,3,,,,,,,758.6523903605373,8382.43085193634
4452991,2992,266.6853572720106,908,14,1,False,0,pistol,4,1,,,,,,,361.83399880631003,8384.940598964691
4455772,2993,2968.3761122978403,2781,53,6,False,0,pistol,4,1,,,,,,,606.3709419196778,8389.527303218842
4456508,2994,170.3922851822216,736,11,1,False,0,pistol,4,2,,,,,,,306.99800993787954,8391.925118923187
4458646,2995,2676.9290113074994,2138,37,4,False,0,pistol,4,2,,,,,,,550.7158233102796,8395.807583808899
4458952,2996,-0.9900000000000624,306,3,1,False,0,pistol,4,1,,,,,,,897.0782465744232,8396.149102687836
4459221,2997,-23.170000000000044,269,1,1,False,0,pistol,4,1,,,,,,,814.1358865733374,8396.479932785034
4460273,2998,333.59324936136943,1052,15,2,False,0,pistol,4,1,,,,,,,872.9518949436581,8397.685317993164
4460978,2999,160.036436745205,705,10,2,False,0,pistol,4,3,,,,,,,300.1198273078825,8400.034884929657
4461382,3000,52.576670151204134,404,6,1,False,0,pistol,4,2,,,,,,,902.197762739659,8400.483092069626
4463067,3001,2517.3949890849267,1685,28,3,True,9,pistol,4,3,,,,,,,463.1927097734915,8404.1211977005
4464171,3002,296.6511301793482,1104,18,1,False,0,pistol,4,2,,,,,,,878.1394027870545,8405.378827810287
4464416,3003,-25.175000000000015,245,2,1,False,0,pistol,4,1,,,,,,,847.3222638808609,8405.668401956558
4466207,3004,1509.9127573146006,1791,29,3,False,0,pistol,4,1,,,,,,,505.6267453448608,8409.210946083069
4468193,3005,1516.692652419537,1986,34,4,True,50,pistol,4,2,,,,,,,474.11902710830566,8413.40014719963
4469024,3006,280.5222243856794,831,12,2,False,0,pistol,4,3,,,,,,,305.428363021494,8416.12134718895
4469667,3007,179.02631604017824,643,9,1,False,0,pistol,4,1,,,,,,,873.992866601032,8416.857492923737
4470308,3008,149.01794743061248,641,9,1,False,0,pistol,4,1,,,,,,,859.808470710438,8417.603370189667
4470814,3009,116.01529809647226,506,7,1,False,0,pistol,4,4,,,,,,,250.498185871563,8419.623604297638
4472015,3010,585.9726473110944,1201,19,2,False,0,pistol,4,1,,,,,,,861.9256726373764,8421.017251729965
4473397,3011,574.4564170219946,1382,22,3,False,0,pistol,4,1,,,,,,,445.3509875810947,8424.120771169662
4474506,3012,609.5291802642568,1109,17,2,False,0,pistol,4,1,,,,,,,792.8574789410052,8425.519892692566
4476069,3013,2201.0000000000036,1563,26,3,True,21,machinegun,4,1,,,,,,,451.7622402488308,8428.9799888134
4476629,3014,197.4438440972565,560,8,1,False,0,pistol,4,1,,,,,,,829.1701697729818,8429.655679702759
4476925,3015,-2.4899999999999736,296,3,1,False,0,pistol,4,1,,,,,,,863.4330546130035,8429.99877667427
4479751,3016,2976.040375259833,2826,49,5,False,0,pistol,4,2,,,,,,,422.21620523155275,8436.692330121994
4481147,3017,497.0346976868023,1396,23,3,False,0,pistol,4,2,,,,,,,439.99327781913263,8439.865520715714
4481616,3018,156.4100000000007,469,6,1,False,0,pistol,4,2,,,,,,,907.080611462407,8440.383011579514
4482302,3019,121.68909662685758,686,9,1,False,0,pistol,4,1,,,,,,,835.6422374347666,8441.204311132431
4482873,3020,241.8892494423353,571,9,1,True,50,pistol,4,3,,,,,,,841.1831135906556,8441.883586883545
4486378,3021,6195.80382012863,3505,75,8,True,4,machinegun,4,2,,,,,,,501.99513713660633,8448.86605978012
4488862,3022,1890.298457765851,2484,43,5,False,0,pistol,4,6,,,,,,,583.1091991508562,8453.126331329346
4489219,3023,13.299999999999905,357,5,1,False,0,pistol,4,2,,,,,,,182.08278567839574,8455.087346553802
4490687,3024,578.5176563694129,1468,24,3,False,0,pistol,4,2,,,,,,,884.7998746929294,8456.74679851532
4492033,3025,452.1723182770917,1346,21,3,False,0,pistol,4,1,,,,,,,447.4393025266322,8459.755363702774
4494024,3026,897.8338102743235,1991,34,4,False,0,pistol,4,5,,,,,,,527.9556810689326,8463.526979923248
4496401,3027,2296.4619827231963,2377,40,5,True,14,pistol,4,2,,,,,,,575.2224407046706,8467.659632921219
4498154,3028,702.4119144357095,1753,30,3,False,0,pistol,4,4,,,,,,,505.6405922267149,8471.126916408539
4499471,3029,354.60900788840087,1317,20,3,False,0,pistol,4,3,,,,,,,446.73640821524873,8474.075224161148
4500276,3030,341.8652649471168,805,12,2,False,0,pistol,4,2,,,,,,,899.5388884226568,8474.970424413681
4503673,3031,3360.4944804950997,3397,63,7,False,0,pistol,4,2,,,,,,,474.44413140537256,8482.130793571472
4504552,3032,198.86000000000018,879,12,2,False,0,pistol,4,2,,,,,,,878.5278830889505,8483.131643772125
4506559,3033,1591.9633116842922,2007,35,4,True,12,pistol,4,8,,,,,,,518.1132045324553,8487.00564622879
4511020,3034,8093.293489727994,4461,105,9,True,8,pistol,4,45,,,,,,,553.5814688987928,8495.064435482025
4512029,3035,319.7918324220457,1009,16,2,True,48,machinegun,4,1,,,,,,,382.00245103149757,8497.706199407578
4512730,3036,208.9360167391585,701,11,2,False,0,pistol,4,2,,,,,,,919.3235081040164,8498.469071388245
4513784,3037,366.96269891176354,1054,16,1,False,0,pistol,4,1,,,,,,,910.2379649922129,8499.62733578682
4516080,3038,2454.673078067485,2296,40,5,True,4,pistol,4,1,,,,,,,418.6439474415919,8505.111992835999
4517973,3039,2129.943809033551,1893,30,2,True,12,machinegun,4,1,,,,,,,520.5718785327089,8508.748653173447
4518436,3040,67.34597420478028,463,6,1,False,0,pistol,4,1,,,,,,,895.5422409368418,8509.266082048416
4519903,3041,430.24302452265374,1467,23,3,False,0,pistol,4,2,,,,,,,900.7180907196544,8510.895107269287
4520714,3042,260.2537554144891,811,12,2,False,0,pistol,4,1,,,,,,,331.169807764446,8513.344325065613
4522690,3043,1650.5129429142437,1976,34,4,False,0,pistol,4,1,,,,,,,522.9910430876063,8517.122968912125
4526223,3044,2381.4804040984336,3533,63,7,True,27,machinegun,4,4,,,,,,,501.1736696317757,8524.172723054886
4526563,3045,38.149645351007784,340,5,1,False,0,pistol,4,3,,,,,,,784.7426395126228,8524.60635304451
4529066,3046,1719.273567090917,2503,40,5,False,0,pistol,4,2,,,,,,,584.2648724863253,8528.890668392181
4530401,3047,385.64955599533005,1335,19,2,False,0,pistol,4,3,,,,,,,426.7964267796702,8532.019003868103
4531372,3048,385.6050000000003,971,15,2,True,43,machinegun,4,2,,,,,,,885.0032854042564,8533.116441965103
4532942,3049,464.56737440934734,1570,25,3,False,0,pistol,4,1,,,,,,,481.0738204826374,8536.380405187607
4534360,3050,434.96828564992995,1418,24,3,False,0,pistol,4,1,,,,,,,452.1625008324775,8539.516853570938
4535844,3051,567.998133674969,1484,24,3,True,38,machinegun,4,2,,,,,,,894.072037732792,8541.17708826065
4536982,3052,391.4729199334154,1138,18,2,True,50,machinegun,4,2,,,,,,,402.86636190364294,8544.00217962265
4539393,3053,2870.810798273806,2411,41,5,False,0,pistol,4,3,,,,,,,562.9523608531697,8548.28540444374
4541702,3054,1718.0300000000298,2309,42,5,False,0,pistol,4,4,,,,,,,558.5070805816897,8552.42016005516
4543931,3055,2274.9513594644004,2229,40,5,False,0,pistol,4,4,,,,,,,543.0297433999442,8556.52528834343
4545998,3056,1888.576533882673,2067,37,4,False,0,pistol,4,2,,,,,,,537.1326356586313,8560.37390780449
4547983,3057,1689.699989618815,1985,35,4,False,0,pistol,4,4,,,,,,,536.5285543457835,8564.074051618576
4549615,3058,551.483919154496,1632,28,3,False,0,pistol,4,1,,,,,,,489.46529593679907,8567.408634185791
4551657,3059,1707.226123536242,2042,35,4,False,0,pistol,4,3,,,,,,,528.709077213857,8571.271267652512
4553705,3060,1701.7950000000274,2048,34,4,False,0,pistol,4,1,,,,,,,505.9435027024009,8575.319489240646
4555873,3061,787.8599072614142,2168,35,4,False,0,pistol,4,1,,,,,,,551.1507186793598,8579.253516674042
4556253,3062,41.61352355219286,380,5,1,False,0,pistol,4,4,,,,,,,870.4741296681535,8579.690485954285
4557871,3063,1530.9322310500634,1618,27,3,True,11,pistol,4,1,,,,,,,473.199193807898,8583.110166311264
4560543,3064,2248.7126798900595,2672,46,5,False,0,pistol,4,1,,,,,,,588.9337872925404,8587.647554636002
4562935,3065,4464.683184517765,2392,43,4,True,26,machinegun,4,4,,,,,,,573.3963598431124,8591.819526672363
4564450,3066,488.24795534681385,1515,24,3,False,0,pistol,4,3,,,,,,,474.30052105076595,8595.014081954956
4567746,3067,2253.7671661440563,3296,61,7,False,0,pistol,4,1,,,,,,,494.8763222829992,8601.674664258957
4568922,3068,376.7299999999993,1176,19,2,False,0,pistol,4,2,,,,,,,902.4779767081163,8602.978155612946
4570483,3069,492.0723566603241,1561,25,3,False,0,pistol,4,4,,,,,,,457.2413287294297,8606.392524242401
4571492,3070,331.2100837715368,1009,16,2,False,0,pistol,4,2,,,,,,,385.6423933076934,8609.009201526642
4573175,3071,595.367368449143,1683,28,3,False,0,pistol,4,4,,,,,,,909.4128664602123,8610.860236406326
4575418,3072,2240.3412054373225,2243,38,4,False,0,pistol,4,2,,,,,,,409.23654214921675,8616.341492891312
4577039,3073,526.0906683262749,1621,26,3,False,0,pistol,4,4,,,,,,,895.549586015396,8618.151893138885
4578925,3074,932.2489315367093,1886,33,4,False,0,pistol,4,7,,,,,,,513.0618476837926,8621.828269481659
4580855,3075,713.6431421966388,1930,34,4,False,0,pistol,4,5,,,,,,,528.968514866094,8625.477288007736
4581277,3076,73.68096822522037,422,5,1,False,0,pistol,4,1,,,,,,,882.2842376848813,8625.955977678299
4583165,3077,855.5279933703832,1888,34,4,False,0,pistol,4,3,,,,,,,522.6914792964867,8629.568420171738
4585445,3078,790.4648290387236,2280,39,4,False,0,pistol,4,5,,,,,,,558.7125010100103,8633.649548768997
4587254,3079,698.7020312825639,1809,31,4,False,0,pistol,4,1,,,,,,,511.6924526755882,8637.185304880142
4589851,3080,1960.0685610898406,2597,49,5,True,50,machinegun,4,1,,,,,,,440.21379682906127,8643.085107326508
4592924,3081,3519.9099999999976,3073,55,6,True,22,machinegun,4,17,,,,,,,620.9386221036891,8648.034390211105
4594753,3082,739.812583219849,1829,31,4,False,0,pistol,4,2,,,,,,,497.61412144410275,8651.710342407227
4597721,3083,3469.33267417788,2968,58,6,False,0,pistol,4,2,,,,,,,609.1762066734252,8656.58293890953
4601116,3084,3771.8267757577787,3395,61,7,False,0,pistol,4,1,,,,,,,492.7040896067315,8663.473819494247
4601960,3085,194.08529113160498,844,13,2,False,0,pistol,4,1,,,,,,,323.6912081808827,8666.081615447998
4603078,3086,306.2199999999994,1118,16,2,False,0,pistol,4,4,,,,,,,796.9297495871092,8667.484910488129
4604530,3087,812.1335893097112,1452,24,3,True,31,machinegun,4,4,,,,,,,447.1377593353075,8670.732589244843
4605448,3088,267.7620324808281,918,14,2,False,0,pistol,4,2,,,,,,,912.729662016777,8671.738698244095
4607436,3089,2624.6549009934106,1988,34,4,True,20,machinegun,4,7,,,,,,,508.1716046799725,8675.651085138321
4609219,3090,761.3125958835798,1783,31,4,False,0,pistol,4,1,,,,,,,509.75397222203475,8679.149203538895
4611358,3091,1833.8651306168085,2139,39,4,True,50,machinegun,4,2,,,,,,,547.5903836525438,8683.055763721466
4613558,3092,1866.1164227219456,2200,39,4,False,0,pistol,4,5,,,,,,,546.8534087735792,8687.079174280167
4615485,3093,2147.984908071566,1927,32,4,False,0,pistol,4,3,,,,,,,528.3994108282857,8690.726389169693
4616912,3094,500.3485879489034,1427,23,3,False,0,pistol,4,3,,,,,,,466.4190646933997,8693.786313295364
4618763,3095,1861.6660424860145,1851,31,3,False,0,pistol,4,2,,,,,,,532.3148536124274,8697.263819694519
4619251,3096,135.02170547195144,488,6,1,False,0,pistol,4,1,,,,,,,892.1787164226727,8697.811226129532
4619968,3097,150.16464057291472,717,10,2,False,0,pistol,4,2,,,,,,,923.1918662049658,8698.588275671005
4621978,3098,1775.6711821553208,2010,34,4,False,0,pistol,4,1,,,,,,,528.5624861402482,8702.391367435455
4623601,3099,574.6499999999997,1623,28,3,False,0,pistol,4,4,,,,,,,496.1725129530563,8705.662750720978
4624739,3100,388.4400172662837,1138,18,2,False,0,pistol,4,1,,,,,,,411.45724088230526,8708.428786993027
4626869,3101,1698.9198032446839,2130,38,4,False,0,pistol,4,5,,,,,,,558.7625683570204,8712.241162538528
